af_track_id,af_danceability,af_energy,af_loudness,af_mode,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,af_key,af_speechiness,af_time_signature,af_duration_ms
2aXA9aQfrqaOi1Wy3NfSZI,0.653,0.757,-3.642,1,0.0997,0.0,0.242,0.233,128.015,3,0.0555,4,204591
62XCV3AmCMkPa9X5mCim8O,0.721,0.779,-4.239,0,0.142,0.0,0.143,0.327,110.026,6,0.0606,4,169964
5llPdGZJjJFJv9aL6ZaiLY,0.534,0.765,-3.151,1,0.0915,0.00107,0.225,0.117,127.978,1,0.0338,4,172520
7pWK1kMgHy5lNNiIfuRbkP,0.651,0.693,-4.722,1,0.458,0.0,0.335,0.392,118.97,4,0.0375,4,236765
2W9pBY75aWOV39S73mqqbn,0.682,0.923,-3.273,1,0.00395,3e-05,0.242,0.37,130.052,0,0.0364,4,153231
1JxQmgCEipmHCUiJS568pE,0.66,0.827,-5.081,1,0.429,0.0,0.0923,0.611,115.349,10,0.0789,4,167249
6pu5jQqenr37n0z6eBKOh0,0.57,0.965,-4.881,0,0.00108,0.523,0.201,0.148,123.008,6,0.0348,4,291785
3RBk0P36O7wCMxF263jRJL,0.608,0.918,-1.137,0,0.199,0.0,0.309,0.422,126.022,0,0.0684,4,182000
4uRx3SdWG2cNVfRNVPwHDS,0.561,0.562,-11.431,0,0.062,0.0,0.118,0.244,151.631,9,0.15,3,242385
3ZRgqoTb7pVO11IxcKGtMo,0.59,0.88,-5.153,0,0.0804,0.0,0.326,0.482,127.014,4,0.223,4,177638
0DhkTGjEaIHaSxTfC14BFm,0.626,0.8,-3.988,0,0.0267,0.000138,0.0623,0.258,127.966,1,0.035,4,160184
4nx4h17pRj1ikT0hZecR8z,0.745,0.8,-5.606,0,0.0209,0.000479,0.113,0.314,122.008,11,0.0361,4,204693
1tq4UL9BB7BHuT6eorlX3X,0.659,0.857,-5.219,1,0.167,1.36e-05,0.119,0.233,130.069,2,0.321,4,225160
4TIkSdsNSfqpuq6ZYvCjAz,0.53,0.729,-6.019,1,0.00699,0.0,0.103,0.219,139.929,0,0.0376,4,238338
4P7F3kb2Ze1YleD6lUYwJo,0.552,0.887,-3.812,1,0.0457,0.0207,0.0903,0.783,125.229,1,0.147,4,131204
3qeJ84Y6PRS9LtliOuT94Z,0.471,0.912,-4.372,0,0.0316,0.00628,0.571,0.199,126.108,2,0.0598,4,170000
7sYAS4CpbV90oSemgaEQat,0.747,0.776,-5.898,0,0.0233,1.38e-05,0.761,0.67,125.07,10,0.0722,4,147027
1CRy08G60mS5jvhB27xMpS,0.712,0.664,-8.026,1,0.0416,0.000104,0.0668,0.781,122.014,11,0.0345,4,204514
02itaCXOdC54J0ISjqqFAp,0.733,0.859,-5.03,0,0.479,0.0645,0.105,0.52,124.948,9,0.033,4,147840
52EB2Gk1nkxZmbomJOXUde,0.517,0.793,-5.851,0,0.0214,0.00046,0.0892,0.176,90.06,6,0.0367,4,157333
4Jwp3yjIQfudmjuctLQlfJ,0.675,0.674,-6.329,1,0.00336,8.55e-05,0.279,0.414,125.036,4,0.0372,4,200640
7N06jo3EnV792VFaG8vuW6,0.818,0.823,-3.563,0,0.0663,1.17e-05,0.133,0.52,128.136,11,0.2,4,160794
517cAnPxsaxfrkKHHY41wB,0.639,0.591,-3.905,0,0.128,6.69e-06,0.159,0.305,128.002,7,0.0344,4,225000
3GT2CBmJWIEdCpHiB31WYK,0.535,0.906,-4.699,0,0.0202,0.000715,0.0886,0.732,126.012,6,0.0353,4,178671
7fPuWrlpwDcHm5aHCH5D9t,0.785,0.721,-5.457,1,0.0149,0.00432,0.285,0.894,121.962,8,0.0506,4,176219
1rRWFc2p77FYyb67m5YeVO,0.809,0.758,-5.658,0,0.409,0.000544,0.166,0.71,125.022,4,0.101,4,142230
1LDDUVvutZ3qxvnOrulCBM,0.67,0.792,-6.159,1,0.0314,0.0364,0.555,0.157,121.995,1,0.0403,4,220205
2wOVXsIRIoniqipE9I5ZVx,0.578,0.786,-4.665,1,0.232,0.000106,0.122,0.347,105.945,9,0.13,4,179151
0byab45cmZntz74RxcASrf,0.733,0.839,-2.84,0,0.0145,0.000187,0.162,0.471,126.009,1,0.0335,4,223533
4ciBIS83LHQpKf4noVKP51,0.63,0.726,-3.753,1,0.0717,0.0,0.108,0.499,122.055,0,0.0978,4,196475
19TOAlTFq0NDHvUPQR0tkr,0.845,0.766,-5.727,0,0.212,0.0,0.111,0.782,114.054,2,0.0658,4,195924
6VP3410weACXiPCVLKSkOb,0.679,0.866,-3.754,1,0.0337,0.0,0.0688,0.441,121.927,2,0.0566,4,183934
5ql2mP9FUhB3SgMzv2akuO,0.657,0.882,-3.565,0,0.247,0.00202,0.112,0.179,127.994,0,0.0456,4,195000
3jwQwGVERUXo7eaAgL1xAo,0.493,0.773,-3.791,0,0.429,7.07e-06,0.0807,0.301,123.149,5,0.157,4,193548
46W9iEjOg5nkMvb6lo4Jwz,0.689,0.705,-5.357,1,0.0872,0.0,0.124,0.27,115.231,4,0.0462,4,127826
0GRoERSBBky3YgdKW2w2Vc,0.654,0.874,-3.885,1,0.169,1.77e-06,0.134,0.542,119.85,6,0.0543,4,184027
3sHuIjfAzluc6S9cXoqfqC,0.661,0.758,-5.299,1,0.0797,0.0,0.106,0.387,114.098,7,0.0864,4,224061
4fK2NU9UyQJV74ZGiSVYsr,0.447,0.684,-4.721,0,0.175,0.0,0.478,0.437,125.655,9,0.09,4,175312
0jlpHhGUFn4aAWLsRRnwep,0.731,0.802,-4.763,1,0.022,0.0,0.059,0.434,121.991,5,0.0623,4,179016
2pMntGuRgHAHVtrpC6kgGy,0.489,0.766,-5.84,1,0.0511,1.35e-05,0.126,0.117,121.445,3,0.0851,4,190645
7EHCt2jdVwHp557sfMPosf,0.6,0.888,-4.612,1,0.00166,0.0,0.4,0.641,126.056,8,0.13,4,157024
5YN0zHycJ0Yxz31A5QsVov,0.687,0.707,-6.19,1,0.0536,9.29e-05,0.16,0.607,127.033,4,0.0328,4,188656
14nIFzHQf1OBWf6VHVR8DF,0.711,0.724,-4.809,1,0.0835,0.0,0.0389,0.478,104.048,7,0.106,4,208947
14sOS5L36385FJ3OL8hew4,0.693,0.575,-6.998,1,0.374,0.0,0.252,0.492,117.999,9,0.0801,4,211362
23FHa9lYnG6Dr8OzombPkS,0.683,0.783,-4.879,1,0.0653,1.35e-05,0.177,0.583,122.998,7,0.037,4,184564
06BrHnTVDOydsfg0LZ6mQb,0.638,0.818,-4.517,0,0.131,1.78e-05,0.107,0.489,126.015,9,0.05,4,167990
1YSwQvw1NrEPfA0j1iY8eV,0.707,0.806,-4.777,1,0.00908,0.0,0.366,0.634,119.972,6,0.175,4,163000
1FlIzyCvRFQUE4pc7PiaIo,0.59,0.888,-2.851,1,0.0216,0.0,0.487,0.288,126.094,5,0.0765,4,185714
3eW2EDwNRAiQKkgom96dUa,0.632,0.574,-8.584,1,0.0942,0.0,0.215,0.557,125.989,4,0.053,4,201905
1k08GK7ox8SDmEMvn81TwU,0.703,0.879,-4.514,0,0.0693,0.0,0.315,0.542,124.972,1,0.177,4,183360
4raMIjIjMc8JohHth7l9lG,0.79,0.746,-5.96,1,0.241,0.0,0.316,0.538,124.971,9,0.0502,4,212280
52Y5nYBQgqawttJxxtUv1e,0.733,0.718,-7.149,0,0.0107,0.0102,0.33,0.206,122.993,4,0.0376,4,176098
4R7ZSlYoJOIaxHJFHszQCR,0.728,0.848,-6.248,1,0.0427,4.49e-06,0.118,0.612,124.993,5,0.185,4,193137
3N9YuL395rE4qNyHMsvOWC,0.502,0.78,-4.547,1,0.333,0.0,0.72,0.607,122.688,0,0.244,4,183341
6dX62wjTHi9F1srVTjV89X,0.638,0.708,-5.001,0,0.24,0.0,0.311,0.582,103.16,1,0.0421,4,132233
0JumfyG7GUshFjxouEXwhw,0.685,0.712,-4.302,0,0.334,1.1e-06,0.047,0.483,114.989,6,0.0894,4,196493
3Iee2uf8UXOrOupQzfs1z5,0.62,0.906,-3.638,0,0.102,0.0206,0.183,0.398,123.047,11,0.0627,4,221773
6jreFSOTUAViWjKyzOC4Kg,0.601,0.777,-4.612,1,0.269,0.0,0.0883,0.485,119.963,0,0.0471,4,190295
5Qnk8vP5g9l5SDQKU3qyYQ,0.762,0.665,-6.92,0,0.169,0.0,0.103,0.961,115.946,11,0.0471,4,193640
3Mong1BzxMKwTZ0SbfLdcQ,0.684,0.95,-2.588,0,0.0207,1.25e-06,0.105,0.436,125.974,1,0.0809,4,156168
4huh5oqBz9RkgpzAkyuEAs,0.65,0.819,-3.811,1,0.117,0.0,0.0772,0.351,128.09,4,0.0551,4,186094
4Nu8sEejt46770gDUvFcrF,0.448,0.836,-6.495,1,0.229,0.0,0.427,0.482,122.899,11,0.0809,4,170103
1IjuevPDJ8Sa97wFwQ5j4V,0.712,0.646,-4.23,1,0.116,0.0,0.123,0.607,104.998,5,0.182,4,196571
4d3cCNTG3PUgWhPButc4N7,0.674,0.854,-5.253,1,0.054,0.0,0.379,0.503,111.969,5,0.115,4,180571
7r4nPsLToVIPdsiEeZKF6Y,0.739,0.622,-5.382,0,0.532,0.0,0.0508,0.615,119.992,11,0.0394,4,217804
4Tvw0lweq9l2JPQKFbpbBQ,0.647,0.795,-3.548,0,0.0635,0.0,0.188,0.409,127.992,1,0.0372,4,192402
1yAPglN5AGf7UoLK062ZYq,0.669,0.895,-3.787,0,0.128,0.0,0.297,0.576,124.975,5,0.0575,4,205653
4IAd7Vdwcc1E86P15tXjca,0.792,0.724,-5.108,0,0.219,0.0,0.0911,0.429,109.984,11,0.0362,4,169000
5qiQbOa6AFEO3P111y9Jry,0.706,0.931,-3.053,0,0.354,3.72e-06,0.146,0.465,123.012,0,0.0456,4,200893
7nbVbGjifh0m2fhPYqcI1R,0.645,0.795,-5.439,1,0.0334,1.05e-05,0.089,0.424,127.959,1,0.0343,4,226875
5NeFmsnXBy6xVbz8pesM5l,0.662,0.823,-4.7,1,0.073,0.0,0.0833,0.435,118.958,9,0.0971,4,191786
6fvbl9D9VjMtLRQsuWPyYt,0.673,0.885,-3.574,0,0.143,0.0,0.184,0.704,121.082,11,0.0569,4,174545
1MgpEKnO6sgMTb5zumAsgn,0.516,0.857,-3.432,0,0.0368,0.0,0.264,0.448,127.949,0,0.0463,4,198750
06Z7Hy2LUzbcSFmWzwkun1,0.687,0.612,-5.614,1,0.0386,0.0,0.251,0.451,104.972,2,0.0692,4,206875
0EdgK7ASb4kfRkW8pVMN02,0.503,0.754,-3.634,1,0.264,5.85e-05,0.297,0.597,116.524,7,0.0424,4,186750
2gqzTQEn4g5ly0n5ScdMx0,0.382,0.698,-3.409,1,0.00236,5.24e-05,0.108,0.151,127.816,6,0.0374,3,234609
36orMWv2PgvnzXsd5CJ0yL,0.59,0.642,-3.87,1,0.0771,0.0,0.105,0.651,107.356,7,0.122,4,174444
6DuE8kXIDJ3oiCibWXmgeN,0.708,0.825,-3.117,1,0.031,0.0,0.191,0.662,109.991,4,0.0615,4,186000
5up5uXChMJLKyuop9HwtCb,0.588,0.757,-2.415,1,0.327,0.0,0.323,0.836,122.813,5,0.0716,4,191650
4AMY0oGSt7vZwgxDnHCJBr,0.636,0.63,-6.396,1,0.0796,0.0,0.13,0.454,104.845,0,0.0346,4,184020
0VQUyufAldw4Eitv71TPmg,0.682,0.786,-4.87,0,0.214,0.0,0.12,0.664,91.042,11,0.0477,4,195947
0EQeui6OBMzqJ3Z3wCOzZh,0.639,0.705,-5.039,0,0.045,0.0,0.425,0.595,124.957,7,0.049,4,182161
1o9D0rUusi2V5idyOEOPII,0.815,0.647,-7.162,0,0.399,0.0,0.0738,0.182,125.95,9,0.218,4,176773
2neq77lIMkitQwBwy1EDng,0.696,0.907,-4.157,0,0.0191,1.23e-05,0.124,0.466,125.932,0,0.073,4,186667
5ow0sNF1zSqp71Ix5jEXWU,0.659,0.617,-5.862,0,0.27,0.0,0.187,0.187,119.858,11,0.0649,4,164010
0vrmHPfoBadXVr2n0m1aqZ,0.592,0.873,-5.65,1,0.0715,0.00982,0.142,0.516,122.011,9,0.0275,4,277262
0o9bHFc8Lt5tZFvTjNZTNf,0.651,0.617,-6.077,1,0.179,0.0,0.113,0.591,121.977,8,0.0309,4,167912
3oN9prOZJ8jR6rFP4YMJF9,0.707,0.585,-11.024,1,0.145,0.00485,0.257,0.277,125.161,5,0.0701,4,155520
0Qew3aYvQPGPjfL7gbe6x1,0.673,0.687,-5.295,0,0.269,0.0,0.181,0.524,96.964,6,0.0623,4,211040
5naYe7rLMZcLfO1DKg48MK,0.562,0.765,-4.106,0,0.325,0.0,0.137,0.542,121.966,1,0.107,4,169467
3LaQ1GajOXoUeiTA9UAcCK,0.768,0.83,-4.983,0,0.0229,0.000127,0.145,0.444,126.007,11,0.036,4,187301
3DGar7krWlmrXRFHBcQF6z,0.734,0.765,-5.562,1,0.151,0.0,0.231,0.518,109.989,7,0.0621,4,163636
5VGBgPVFO3e0lWz4WHYntQ,0.689,0.901,-1.431,1,0.145,1.03e-05,0.459,0.651,125.115,7,0.0678,4,180485
6sYJuVcEu4gFHmeTLdHzRz,0.676,0.582,-7.58,1,0.221,0.00627,0.515,0.447,124.012,9,0.128,4,194618
3eS1VMcEmq2IUgpaeDysCb,0.686,0.692,-6.244,0,0.334,0.0,0.134,0.7,124.29,0,0.117,4,197876
4fCAOaMs0PYL58OijKp2IS,0.763,0.674,-5.146,1,0.0106,3.58e-06,0.0321,0.759,105.027,9,0.0378,4,178512
2mSIu1ZPo22Ihx3EwS4E6h,0.6,0.754,-4.204,1,0.0688,0.0,0.151,0.641,128.044,0,0.0488,4,180820
31OqWK8Lc6GnUbnLG3GqPX,0.691,0.924,-3.839,1,0.00828,3.8e-06,0.402,0.34,125.983,0,0.0577,4,158095
7rpyHKSH3dkrsKEgv1eNgv,0.63,0.726,-3.753,1,0.0717,0.0,0.108,0.499,122.055,0,0.0978,4,196475
5CpkVOosLFc83LbwqO6hnI,0.734,0.921,-1.936,0,0.0332,0.0,0.197,0.65,120.057,6,0.0865,4,218480
3cJEgWbsBmGkvXz906tgut,0.605,0.854,-4.128,0,0.0673,0.0,0.54,0.165,124.024,11,0.0488,4,214641
3ZqKbMO9UasuKgQeGT7QZS,0.609,0.523,-12.649,1,0.00959,0.000155,0.15,0.342,127.977,1,0.0796,4,181875
5mYNWSc1AE7pWS3Ax4e8Dl,0.733,0.839,-2.839,0,0.0145,0.000187,0.162,0.471,126.009,1,0.0335,4,223533
6SRWhUJcD2YKahCwHavz3X,0.43,0.606,-5.115,0,0.131,0.0,0.173,0.123,169.988,4,0.0431,4,211680
7Feaw9WAEREY0DUOSXJLOM,0.661,0.723,-6.976,0,0.179,1.23e-05,0.14,0.316,113.778,5,0.0566,4,163805
7K7MUBCnzgBAvMVW2RTWNs,0.752,0.764,-4.399,1,0.0476,9.44e-05,0.0543,0.582,121.958,1,0.038,4,163216
47dABAPyBgKB3iQCrC4Vrv,0.704,0.888,-2.872,1,0.00553,0.0011,0.079,0.531,125.027,11,0.0541,4,157000
6vRCKJDtnrJEcyyzIMa0w0,0.655,0.713,-6.293,0,0.338,0.0,0.0971,0.61,94.05,9,0.0501,4,184653
4BM4ml3TgBFALLaCaJtVhi,0.732,0.734,-6.423,1,0.00719,1.49e-05,0.34,0.643,123.033,0,0.107,4,177073
4D3o6Hh3GydRpTTlyLP3D9,0.619,0.735,-3.925,1,0.017,1.78e-06,0.347,0.668,119.981,7,0.0445,4,169157
3R6dPfF2yBO8mHySW1XDAa,0.746,0.846,-2.432,1,0.0485,0.0,0.195,0.403,114.955,9,0.048,4,174933
164C9bSF4ryqWXI4XgxTE0,0.776,0.809,-5.726,0,0.415,0.0,0.179,0.582,100.071,6,0.069,4,202520
4fC6tDEFmSBBCRBUOPeQ8b,0.621,0.898,-4.569,1,0.0976,1.08e-05,0.404,0.332,124.018,10,0.0401,4,181040
7lPo7aUbqNz5qmcan9Oj3F,0.767,0.674,-6.246,1,0.0216,5.88e-05,0.257,0.221,121.011,0,0.0529,4,168636
1HvCFAUIWQsWV9zud3UhDl,0.655,0.672,-4.966,1,0.253,0.0,0.312,0.675,98.005,1,0.0581,4,198880
76WNl0hDHHxTUhfLrEIBSm,0.638,0.656,-5.299,1,0.143,5.76e-05,0.094,0.271,103.081,5,0.0611,4,181960
6xTU6B6nFwKKTSZ9ySXS80,0.689,0.505,-6.389,1,0.158,0.0,0.138,0.312,99.017,0,0.0933,4,217293
0jvqmWRCyv7xnxqrtinbHJ,0.447,0.596,-6.724,1,0.156,2.14e-06,0.128,0.263,176.024,8,0.0587,4,179500
5itOtNx0WxtJmi1TQ3RuRd,0.807,0.887,-4.311,0,0.016,0.000503,0.0811,0.606,122.015,1,0.0361,4,229184
1uuUnsWpJwqBh5GRQ8uxla,0.684,0.823,-4.881,1,0.00576,7.42e-06,0.201,0.384,117.993,0,0.0296,4,216000
4DfxFGwreu9BquiLRClwh8,0.653,0.708,-5.385,1,0.109,0.0011,0.163,0.347,111.924,10,0.0345,4,167871
6Pgkp4qUoTmJIPn7ReaGxL,0.662,0.858,-4.844,1,0.00163,0.0,0.0456,0.295,133.993,2,0.0428,4,181673
3R8lr1Y1kPgXEbnXkcMMlT,0.691,0.821,-4.527,1,0.136,0.000115,0.092,0.759,104.961,0,0.0401,4,222000
4ESPuOrSsRcBISzcMlzmY5,0.717,0.716,-5.485,0,0.0421,0.000467,0.0699,0.206,125.064,3,0.0432,4,161280
0Zbbxnx4SGGHoIow4PpISP,0.677,0.497,-5.763,1,0.152,0.0,0.0911,0.419,99.137,5,0.0809,4,236853
72gv4zhNvRVdQA0eOenCal,0.715,0.605,-5.128,0,0.239,1.41e-05,0.189,0.454,122.956,0,0.0428,4,212733
2kLf4myxQME1Nd0voeKZri,0.572,0.713,-4.826,1,0.0754,0.0,0.226,0.559,89.996,5,0.0406,4,157005
4q8PHoRsPUB52LFylX8Ulz,0.645,0.741,-4.989,0,0.0323,0.0,0.29,0.534,123.07,5,0.0339,4,203000
2devxXJUTEIFmgt8cXaqmO,0.497,0.924,-3.43,0,0.149,0.251,0.267,0.283,120.018,11,0.0434,4,150005
0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,-5.298,1,0.0166,0.0,0.249,0.654,125.983,6,0.0433,4,176658
7dOeiXeTSfA1ixaYmQcWu7,0.401,0.872,-3.641,0,0.167,0.0,0.362,0.472,104.592,1,0.314,4,201257
7jEyX4bqaCSdMN4D4JNnVj,0.738,0.794,-4.118,0,0.101,0.0,0.0533,0.566,104.014,11,0.0416,4,184134
6ULQ6ZRc7JuVutRMy6gfgc,0.702,0.903,-3.921,1,0.121,0.000124,0.168,0.655,125.95,4,0.0379,4,166947
0FlnsBDwPglenLJoQjPd4K,0.814,0.705,-4.734,1,0.0958,0.000133,0.0687,0.6,110.004,7,0.0904,4,240617
4Vbz3osCh6DwHYv5gVv5H2,0.724,0.734,-5.539,0,0.0249,0.000325,0.127,0.673,125.993,11,0.0383,4,208107
4OgwXdylh75fHfwUzJTUqg,0.771,0.826,-3.978,1,0.142,0.03,0.145,0.185,100.012,11,0.0604,4,212280
4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,-2.867,0,0.374,0.0,0.0586,0.687,128.005,3,0.045,4,215760
0A5gdlrpAuQqZ2iFgnqBFW,0.813,0.761,-5.687,0,0.0529,0.0119,0.337,0.29,124.957,10,0.085,4,173067
0BiGd2FNDQ0eh79ZHfp6tS,0.728,0.794,-3.992,1,0.148,0.0,0.0688,0.523,112.071,1,0.0635,4,194360
25sgk305KZfyuqVBQIahim,0.719,0.704,-4.724,1,0.0691,0.0,0.166,0.628,133.002,1,0.0476,4,187436
3xE7LrW7P54CYNQYqLhl6J,0.564,0.833,-3.964,1,0.0112,0.0,0.101,0.395,127.948,0,0.0952,4,209341
4ut5G4rgB1ClpMTMfjoIuy,0.414,0.486,-6.431,0,0.0129,0.0,0.111,0.368,128.038,6,0.0311,4,230762
0uUNN1nSoUx1A4fkDCWDQ7,0.682,0.656,-4.67,1,0.0737,0.0,0.353,0.607,130.089,6,0.0435,4,183027
1byydVLDAt7An5Pk3SuL5j,0.674,0.471,-8.199,1,0.0946,0.0,0.22,0.219,127.963,9,0.0719,4,183345
1RxlBxlaJpSEVnLk4Gtvym,0.69,0.689,-6.522,1,0.0655,1.45e-06,0.136,0.307,131.945,2,0.174,4,129238
7IWTIkiWGWNQyYfOLdMrGD,0.594,0.722,-5.751,0,0.0156,0.0,0.0667,0.407,127.877,4,0.0398,4,200322
67FPUOM5Q2sSvS3iqLxSFs,0.468,0.968,-4.083,1,0.0224,0.922,0.194,0.284,129.998,2,0.0478,4,199245
0Qmqhtqco9ifi7ScZh1095,0.465,0.739,-7.786,1,0.00987,1.88e-06,0.373,0.0652,125.994,10,0.0648,4,217143
2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,-10.965,1,0.328,0.13,0.1,0.562,135.128,7,0.375,4,194088
0FC7eAz8CW9HAWnBr8Yo42,0.631,0.939,-1.7,0,0.0728,0.000187,0.319,0.353,128.048,7,0.0398,4,191500
7LYMT7ZaJC6KaKaXod9qNq,0.578,0.776,-2.698,0,0.363,0.00119,0.175,0.608,129.03,7,0.0409,4,190698
6fIgsZFtGXiIvxb2Y6oCc7,0.671,0.91,-3.621,1,0.00196,0.0316,0.171,0.413,128.036,0,0.1,4,138750
47knrBbYhqtrggWYSkU6h1,0.715,0.792,-6.4,0,0.055,0.0236,0.269,0.357,128.024,2,0.0325,4,185161
46x4SztssOJ1KzRjPqVUPk,0.714,0.809,-4.34,0,0.00736,0.0,0.342,0.32,128.045,7,0.0801,4,173797
0AKxkfd5NLlWMXCVgH6a6X,0.691,0.874,-6.276,0,0.0286,0.633,0.0704,0.0909,127.99,4,0.09,4,283193
43ZeyBuql1TboyWE3ElHXj,0.651,0.711,-5.062,0,0.111,6.13e-05,0.0488,0.425,125.089,3,0.0378,4,191954
3EKKIR8be1kfAAwaz1fzyS,0.59,0.888,-4.151,1,0.000753,0.00535,0.817,0.0715,128.025,0,0.0797,4,195000
4u6chQOq3h6g03cnPzAxcz,0.438,0.914,-3.919,0,0.0206,0.623,0.12,0.225,128.184,9,0.0601,4,161250
5UaEBgRvUPFf5CEDhaTdp7,0.59,0.678,-5.48,1,0.0259,2.2e-05,0.0707,0.4,126.061,10,0.0384,4,178132
6wigvUlHft5QfkbxmAG5uC,0.461,0.773,-6.436,0,0.0153,0.0,0.234,0.266,131.085,0,0.0539,4,190992
3b0cJPguhWOh2hjY6Lu192,0.563,0.954,-1.835,0,0.119,0.168,0.27,0.788,128.014,7,0.0283,4,162187
3QC33AxvY2sdxq22ym3aSL,0.446,0.573,-5.081,1,0.0416,0.0,0.108,0.167,135.96,3,0.0279,4,213707
6nsLzJfvp5OLd4mgqUJkpq,0.577,0.741,-3.83,0,0.298,0.0,0.142,0.581,128.081,6,0.0501,4,230613
1fN2cemf6ByT2WKqtumwR5,0.486,0.855,-4.493,0,0.000452,0.00146,0.249,0.151,129.9,3,0.0497,4,105219
6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,-3.719,0,0.00664,0.0145,0.37,0.15,127.978,0,0.0377,4,202500
5fEpuvcNvERP7EHtLe28Zy,0.733,0.791,-5.599,1,0.239,0.784,0.265,0.477,128.007,0,0.0403,4,176260
45NYp6HaMbhHNtn8sTnztn,0.627,0.956,-4.498,0,0.0256,0.588,0.125,0.392,127.984,8,0.0719,4,217500
7HdHOGbA7uyepn1jbPKqOx,0.527,0.806,-5.639,0,0.000598,0.0,0.358,0.534,131.882,2,0.0323,4,234680
49ziHtycEUnbFQtE8e8slt,0.742,0.838,-2.758,0,0.339,0.0,0.0595,0.694,128.022,3,0.0476,4,215676
3kGfazcbVvVkuZunzlLgTD,0.708,0.868,-3.287,1,0.0313,0.0,0.122,0.72,124.994,6,0.0431,4,202999
2ZEqEHPOhJdkI9pCCW9pBD,0.653,0.911,-2.979,0,0.0623,5.22e-05,0.301,0.335,125.959,9,0.0645,4,195714
35ARq65zezGBwA7EHBXm2w,0.361,0.945,-5.219,0,0.00105,0.0342,0.0967,0.138,127.985,0,0.111,4,172500
1N4n7soiQQ8TRsntrkItyA,0.732,0.828,-5.935,0,0.00379,0.797,0.272,0.226,128.003,6,0.0535,4,189625
0XOFJ634crTl8z9N5Gxh2S,0.673,0.943,-3.604,0,0.0448,3.83e-06,0.101,0.0358,127.999,10,0.0481,4,171712
2OlWBmSjf1aUPGLNf0UI5A,0.628,0.593,-5.036,1,0.093,1.65e-06,0.096,0.104,125.026,8,0.0323,4,197267
6UiDiFJUGEDzkGpZBL8IYq,0.555,0.813,-5.792,1,0.0201,0.0,0.165,0.435,125.034,0,0.033,4,213120
5WvAo7DNuPRmk4APhdPzi8,0.552,0.76,-4.706,1,0.0733,0.0,0.0865,0.639,135.702,0,0.342,5,260000
4b2tcjrG1qUkSdsqEFP2dB,0.467,0.757,-3.01,1,0.0866,0.0,0.0742,0.383,131.993,2,0.0517,4,254653
0KsB4TwgATg88aXCMBoO3Y,0.722,0.744,-5.52,0,0.0234,0.000157,0.143,0.686,125.985,11,0.0363,4,207630
23L5CiUhw2jV1OIMwthR3S,0.501,0.519,-5.88,0,0.109,0.0,0.454,0.168,133.99,4,0.0409,4,195707
3OEF72iu0qSN75kiw0qP1o,0.64,0.857,-8.26,1,0.00164,0.557,0.336,0.645,128.058,4,0.266,4,147187
4zdQmfTLWgGd5mAX4MUIaX,0.769,0.817,-5.409,1,0.0225,1.03e-06,0.244,0.896,118.021,1,0.103,4,182633
5KVxCdOVauTncDKgK426XN,0.787,0.722,-5.43,1,0.0489,0.0,0.0956,0.52,127.952,7,0.0395,4,218357
4suDPyEfKYtqDR2OGblbTi,0.63,0.787,-4.302,1,0.00489,0.0,0.134,0.466,128.997,1,0.103,4,211867
7tegFBOVAZADytMG3YIR9o,0.617,0.885,-3.989,0,0.0169,0.0,0.326,0.768,139.95,8,0.0375,4,221233
1eIl9qFUGihchPAfSF258T,0.746,0.805,-4.499,1,0.074,0.0,0.0548,0.843,144.983,10,0.0683,4,222932
71jxHnEfeDyolLb6Kr2DdS,0.695,0.88,-2.965,1,0.194,0.0,0.0898,0.786,127.075,5,0.158,4,224882
4eycOo0qKubeGx3g29dcHZ,0.705,0.858,-3.374,1,0.112,0.0,0.298,0.536,106.019,7,0.0627,4,230943
0xTWI6HrzKHJ6LK11f8jGO,0.803,0.863,-4.939,1,0.00947,0.0136,0.0823,0.467,112.986,1,0.0903,4,203147
07uivRw9i8NFjQbxZQu6g7,0.736,0.666,-4.503,1,0.0795,1.89e-05,0.332,0.22,109.958,8,0.0417,4,163040
1QNoGbedAra3cbGcQAwBRQ,0.826,0.569,-7.18,1,0.287,0.000491,0.0449,0.555,105.014,5,0.0473,4,215140
3gMJMSrU2QETbsILNuybIh,0.837,0.52,-7.575,0,0.617,0.0182,0.184,0.463,123.972,9,0.14,4,181200
6EfsZW2pPBBDkiBMTGglEi,0.636,0.744,-3.799,1,0.101,0.0,0.0912,0.486,133.994,0,0.0291,4,208333
1gdrNesoUadTXNdVaKS2t3,0.456,0.706,-6.391,0,0.0629,0.0,0.33,0.504,100.049,4,0.119,4,195433
0j6HZwmFLvxSoYUrg29IgP,0.788,0.767,-5.53,0,0.0396,0.0,0.0989,0.769,101.999,5,0.0561,4,193553
2MbrVxNKpsg0bu9LMlPiri,0.608,0.961,-2.259,1,0.023,0.0,0.294,0.366,137.9,2,0.124,4,240100
2gApWgkuisXedOcS9Tligs,0.604,0.733,-5.788,1,0.105,0.0,0.25,0.399,124.885,2,0.0348,4,270904
5Zjge6yCThuBMdnJdOBp9A,0.655,0.993,-2.026,1,0.507,0.0,0.392,0.62,93.021,2,0.0862,4,208376
